Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
Januari
450, 7, 44, 11, 0.1, 0.366, 1148.1
450, 7, 44, 12, 1.0, 0.371, 569.6
450, 7, 44, 13, 0.5, 0.376, 361.9
450, 7, 44, 14, 0.3, 0.381, 448.8
450, 7, 44, 15, 0.4, 0.386, 645.3
450, 7, 44, 16, 0.5, 0.391, 1127.5
450, 7, 44, 17, 0.9, 0.396, 1049.7
450, 7, 44, 18, 0.8, 0.402, 490.5
450, 7, 44, 19, 0.4, 0.407, 1149.8
450, 7, 44, 20, 0.9, 0.412, 284.9
450, 7, 44, 21, 0.2, 0.417, 812.6
450, 7, 44, 22, 0.6, 0.422, 7.4
450, 7, 44, 23, 0.0, 0.427, 1110.0
450, 7, 44, 24, 0.8, 0.432, 1059.6
450, 7, 44, 25, 0.8, 0.437, 1283.6
450, 7, 44, 26, 0.9, 0.442, 1139.4
450, 7, 44, 27, 0.8, 0.447, 1337.1
450, 7, 44, 28, 1.0, 0.451, 1267.8
450, 7, 44, 29, 0.9, 0.456, 426.9
450, 7, 44, 30, 0.3, 0.461, 1047.9
Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
Maj
450, 7, 44, 1, 0.7, 0.466, 1379.5
450, 7, 44, 2, 0.9, 0.47, 2.2
450, 7, 44, 3, 0.0, 0.475, 525.0
450, 7, 44, 4, 0.4, 0.48, 433.6
450, 7, 44, 5, 0.3, 0.484, 489.6
450, 7, 44, 6, 0.3, 0.489, 109.4
450, 7, 44, 7, 0.1, 0.493, 1534.7
450, 7, 44, 8, 1.0, 0.497, 129.2
450, 7, 44, 9, 0.1, 0.502, 481.9
450, 7, 44, 10, 0.3, 0.506, 328.0
450, 7, 44, 11, 0.2, 0.51, 1119.4
450, 7, 44, 12, 0.7, 0.514, 989.2
450, 7, 44, 13, 0.6, 0.518, 45.7
450, 7, 44, 14, 0.0, 0.522, 1366.1
450, 7, 44, 15, 0.8, 0.526, 330.3
450, 7, 44, 16, 0.2, 0.529, 278.7
450, 7, 44, 17, 0.2, 0.533, 253.0
450, 7, 44, 18, 0.2, 0.537, 737.6
450, 7, 44, 19, 0.4, 0.54, 862.8
450, 7, 44, 20, 0.5, 0.544, 1532.9
450, 7, 44, 21, 0.9, 0.547, 4.7
450, 7, 44, 22, 0.0, 0.55, 1556.3
450, 7, 44, 23, 0.9, 0.553, 718.8
450, 7, 44, 24, 0.4, 0.556, 298.1
450, 7, 44, 25, 0.2, 0.559, 1164.8
450, 7, 44, 26, 0.7, 0.562, 1547.0
450, 7, 44, 27, 0.9, 0.565, 691.9
450, 7, 44, 28, 0.4, 0.567, 1189.6
450, 7, 44, 29, 0.7, 0.57, 935.8
450, 7, 44, 30, 0.5, 0.572, 1386.0
Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
Juni
450, 7, 44, 1, 0.8, 0.575, 1126.0
450, 7, 44, 2, 0.6, 0.577, 145.2
450, 7, 44, 3, 0.1, 0.579, 1719.0
450, 7, 44, 4, 0.9, 0.581, 1377.9
450, 7, 44, 5, 0.8, 0.583, 773.7
450, 7, 44, 6, 0.4, 0.584, 1519.2
450, 7, 44, 7, 0.8, 0.586, 1428.9
450, 7, 44, 8, 0.8, 0.588, 949.5
450, 7, 44, 9, 0.5, 0.589, 896.9
450, 7, 44, 10, 0.5, 0.59, 83.6
450, 7, 44, 11, 0.0, 0.591, 920.3
450, 7, 44, 12, 0.5, 0.592, 1627.9
450, 7, 44, 13, 0.9, 0.593, 1328.1
450, 7, 44, 14, 0.7, 0.594, 981.2
450, 7, 44, 15, 0.5, 0.595, 216.0
450, 7, 44, 16, 0.1, 0.595, 1200.9
450, 7, 44, 17, 0.6, 0.596, 69.1
450, 7, 44, 18, 0.0, 0.596, 618.2
450, 7, 44, 19, 0.3, 0.596, 1136.0
450, 7, 44, 20, 0.6, 0.596, 1392.6
450, 7, 44, 21, 0.7, 0.596, 17.0
450, 7, 44, 22, 0.0, 0.596, 368.6
450, 7, 44, 23, 0.2, 0.596, 22.1
450, 7, 44, 24, 0.0, 0.595, 1741.7
450, 7, 44, 25, 0.9, 0.595, 1334.2
450, 7, 44, 26, 0.7, 0.594, 1267.3
450, 7, 44, 27, 0.7, 0.593, 903.1
450, 7, 44, 28, 0.5, 0.592, 984.3
450, 7, 44, 29, 0.5, 0.591, 1822.7
450, 7, 44, 30, 1.0, 0.59, 916.5
Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
Juli
450, 7, 44, 1, 0.5, 0.589, 1714.8
450, 7, 44, 2, 0.9, 0.588, 699.8
450, 7, 44, 3, 0.4, 0.586, 1616.9
450, 7, 44, 4, 0.9, 0.584, 1358.6
450, 7, 44, 5, 0.7, 0.583, 278.2
450, 7, 44, 6, 0.2, 0.581, 1817.0
450, 7, 44, 7, 1.0, 0.579, 1184.5
450, 7, 44, 8, 0.6, 0.577, 1755.1
450, 7, 44, 9, 1.0, 0.575, 1531.1
450, 7, 44, 10, 0.8, 0.572, 843.6
450, 7, 44, 11, 0.5, 0.57, 1780.3
450, 7, 44, 12, 1.0, 0.567, 367.6
450, 7, 44, 13, 0.2, 0.565, 1198.6
450, 7, 44, 14, 0.7, 0.562, 87.0
450, 7, 44, 15, 0.0, 0.559, 613.9
450, 7, 44, 16, 0.3, 0.556, 132.3
450, 7, 44, 17, 0.1, 0.553, 532.9
450, 7, 44, 18, 0.3, 0.55, 1269.6
450, 7, 44, 19, 0.7, 0.547, 742.1
450, 7, 44, 20, 0.4, 0.544, 180.5
450, 7, 44, 21, 0.1, 0.54, 750.8
450, 7, 44, 22, 0.4, 0.537, 503.4
450, 7, 44, 23, 0.3, 0.533, 994.7
450, 7, 44, 24, 0.6, 0.529, 283.8
450, 7, 44, 25, 0.2, 0.526, 113.8
450, 7, 44, 26, 0.1, 0.522, 1252.7
450, 7, 44, 27, 0.8, 0.518, 607.8
450, 7, 44, 28, 0.4, 0.514, 68.9
450, 7, 44, 29, 0.0, 0.51, 206.9
450, 7, 44, 30, 0.1, 0.506, 572.9
Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
Augusti
450, 7, 44, 1, 0.4, 0.502, 26.4
450, 7, 44, 2, 0.0, 0.497, 1224.2
450, 7, 44, 3, 0.8, 0.493, 545.7
450, 7, 44, 4, 0.4, 0.489, 1193.0
450, 7, 44, 5, 0.8, 0.484, 561.0
450, 7, 44, 6, 0.4, 0.48, 602.9
450, 7, 44, 7, 0.4, 0.475, 987.7
450, 7, 44, 8, 0.7, 0.47, 1051.0
450, 7, 44, 9, 0.7, 0.466, 670.4
450, 7, 44, 10, 0.5, 0.461, 826.7
450, 7, 44, 11, 0.6, 0.456, 354.4
450, 7, 44, 12, 0.2, 0.451, 1297.2
450, 7, 44, 13, 0.9, 0.447, 1188.5
450, 7, 44, 14, 0.8, 0.442, 414.5
450, 7, 44, 15, 0.3, 0.437, 1260.8
450, 7, 44, 16, 0.9, 0.432, 678.6
450, 7, 44, 17, 0.5, 0.427, 172.3
450, 7, 44, 18, 0.1, 0.422, 1217.2
450, 7, 44, 19, 0.9, 0.417, 1114.9
450, 7, 44, 20, 0.8, 0.412, 288.3
450, 7, 44, 21, 0.2, 0.407, 1033.5
450, 7, 44, 22, 0.8, 0.402, 206.2
450, 7, 44, 23, 0.2, 0.396, 175.9
450, 7, 44, 24, 0.1, 0.391, 1063.3
450, 7, 44, 25, 0.9, 0.386, 1087.2
450, 7, 44, 26, 0.9, 0.381, 818.7
450, 7, 44, 27, 0.7, 0.376, 1006.2
450, 7, 44, 28, 0.8, 0.371, 330.3
450, 7, 44, 29, 0.3, 0.366, 582.1
450, 7, 44, 30, 0.5, 0.36, 62.0
Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
September
450, 7, 44, 1, 0.1, 0.355, 795.7
450, 7, 44, 2, 0.7, 0.35, 235.4
450, 7, 44, 3, 0.2, 0.345, 877.8
450, 7, 44, 4, 0.8, 0.34, 511.2
450, 7, 44, 5, 0.5, 0.335, 447.6
450, 7, 44, 6, 0.4, 0.33, 20.6
450, 7, 44, 7, 0.0, 0.325, 800.8
450, 7, 44, 8, 0.8, 0.32, 748.4
450, 7, 44, 9, 0.7, 0.315, 332.4
450, 7, 44, 10, 0.3, 0.31, 597.7
450, 7, 44, 11, 0.6, 0.305, 399.7
450, 7, 44, 12, 0.4, 0.3, 229.6
450, 7, 44, 13, 0.2, 0.295, 20.9
450, 7, 44, 14, 0.0, 0.29, 394.1
450, 7, 44, 15, 0.4, 0.285, 714.8
450, 7, 44, 16, 0.8, 0.28, 453.2
450, 7, 44, 17, 0.5, 0.275, 580.3
450, 7, 44, 18, 0.7, 0.271, 329.1
450, 7, 44, 19, 0.4, 0.266, 751.8
450, 7, 44, 20, 0.9, 0.261, 485.1
450, 7, 44, 21, 0.6, 0.257, 702.9
450, 7, 44, 22, 0.9, 0.252, 538.0
450, 7, 44, 23, 0.7, 0.247, 506.8
450, 7, 44, 24, 0.7, 0.243, 427.0
450, 7, 44, 25, 0.6, 0.238, 357.4
450, 7, 44, 26, 0.5, 0.234, 278.6
450, 7, 44, 27, 0.4, 0.23, 409.1
450, 7, 44, 28, 0.6, 0.225, 64.7
450, 7, 44, 29, 0.1, 0.221, 462.5
450, 7, 44, 30, 0.7, 0.217, 498.5
